user_id,role,department,plan,tenure_months,logins_last_30d,session_length_min,patients_documented,features_adopted,ttfv_days,support_tickets,nps_score,adopted_patient_timeline,adopted_e_prescribing,adopted_care_gap_alerts,adopted_secure_messaging,adopted_lab_viewer,adopted_referral_tracker,adopted_voice_notes,adopted_analytics_dashboard,depth_patient_timeline,depth_e_prescribing,depth_care_gap_alerts,depth_secure_messaging,depth_voice_notes,depth_analytics_dashboard,cohort_month,power_user
CF00151,Registered Nurse,Pediatrics,Professional,5,26,2.1,38,3,1,1,43,0,1,0,0,0,1,1,0,0.0,7.8,0.0,0.0,9.0,0.0,2023-07-30,1
CF00152,Care Coordinator,Cardiology,Professional,5,16,21.8,25,4,1,1,64,1,1,1,1,0,0,0,0,3.6,3.0,6.0,5.6,0.0,0.0,2023-12-27,1
CF00153,Care Coordinator,Cardiology,Starter,14,6,5.7,55,3,4,1,46,1,0,1,1,0,0,0,0,9.5,0.0,1.8,5.5,0.0,0.0,2024-04-25,0
CF00154,Care Coordinator,Cardiology,Professional,8,18,13.8,44,5,8,1,53,1,0,1,1,1,0,0,1,7.0,0.0,3.0,10.0,0.0,8.1,2023-07-30,1
CF00155,Registered Nurse,Oncology,Starter,6,0,23.8,40,3,1,1,62,1,1,0,0,1,0,0,0,2.5,2.1,0.0,0.0,0.0,0.0,2023-07-30,0
CF00156,Physician,Pediatrics,Starter,6,8,11.7,48,3,17,2,85,0,1,1,0,0,0,1,0,0.0,4.2,9.0,0.0,2.8,0.0,2023-04-01,0
CF00157,Nurse Practitioner,Cardiology,Professional,1,22,19.7,23,4,6,0,36,1,1,0,0,0,0,1,1,6.8,8.3,0.0,0.0,5.6,3.0,2023-04-01,1
CF00158,Physician,Oncology,Starter,11,15,12.9,52,3,3,1,68,1,0,1,0,0,1,0,0,5.4,0.0,8.1,0.0,0.0,0.0,2024-05-25,0
CF00159,Physician,Primary Care,Professional,6,7,20.2,1,4,3,0,22,1,1,0,1,1,0,0,0,7.9,6.2,0.0,4.9,0.0,0.0,2023-11-27,0
CF00160,Physician,Oncology,Starter,7,3,14.3,66,4,3,2,59,1,1,1,0,1,0,0,0,7.3,9.2,6.3,0.0,0.0,0.0,2023-09-28,0
CF00161,Registered Nurse,Cardiology,Enterprise,4,21,15.2,23,6,8,0,85,1,1,1,0,1,1,0,1,5.6,8.9,4.5,0.0,0.0,3.0,2023-05-31,1
CF00162,Registered Nurse,Oncology,Starter,9,11,22.0,22,6,4,2,28,1,1,0,1,1,1,1,0,7.9,2.2,0.0,10.0,2.8,0.0,2023-07-30,0
CF00163,Physician,Cardiology,Starter,36,8,12.6,22,4,3,2,0,1,1,0,0,1,1,0,0,7.5,3.4,0.0,0.0,0.0,0.0,2023-03-02,0
CF00164,Care Coordinator,Cardiology,Enterprise,1,19,10.4,71,5,2,0,61,0,1,1,1,1,0,0,1,0.0,7.8,5.3,3.3,0.0,6.8,2023-11-27,1
CF00165,Nurse Practitioner,Primary Care,Professional,6,11,14.3,61,4,1,1,32,1,1,0,0,1,1,0,0,9.1,4.2,0.0,0.0,0.0,0.0,2024-01-26,0
CF00166,Nurse Practitioner,Oncology,Starter,2,2,17.3,43,3,18,0,68,1,1,0,1,0,0,0,0,7.4,4.5,0.0,6.4,0.0,0.0,2023-12-27,0
CF00167,Care Coordinator,Emergency,Starter,6,15,7.7,47,6,1,0,79,1,1,1,1,1,1,0,0,6.5,6.9,6.9,4.0,0.0,0.0,2023-05-01,1
CF00168,Physician,Emergency,Professional,22,11,20.7,55,5,13,1,69,1,1,0,1,1,1,0,0,8.1,5.8,0.0,7.2,0.0,0.0,2024-01-26,0
CF00169,Registered Nurse,Oncology,Starter,7,6,18.6,34,3,1,0,57,1,0,1,0,0,1,0,0,4.9,0.0,6.8,0.0,0.0,0.0,2023-11-27,0
CF00170,Nurse Practitioner,Pediatrics,Starter,1,5,26.4,0,5,3,0,22,1,1,0,1,1,1,0,0,5.0,2.6,0.0,5.4,0.0,0.0,2023-11-27,1
CF00171,Care Coordinator,Oncology,Professional,13,15,12.5,0,3,5,2,39,1,1,1,0,0,0,0,0,6.9,10.0,4.0,0.0,0.0,0.0,2024-01-26,0
CF00172,Care Coordinator,Emergency,Professional,2,10,20.0,0,4,1,0,60,1,1,1,0,1,0,0,0,4.9,3.0,7.5,0.0,0.0,0.0,2023-07-30,1
CF00173,Physician,Cardiology,Starter,9,14,4.5,34,5,1,0,21,1,1,1,1,0,1,0,0,10.0,5.0,5.3,0.2,0.0,0.0,2023-10-28,0
CF00174,Physician,Emergency,Professional,18,13,13.7,41,5,1,2,73,1,0,1,1,0,1,0,1,7.8,0.0,4.8,9.8,0.0,4.7,2023-05-01,1
CF00175,Nurse Practitioner,Cardiology,Professional,10,20,16.8,42,3,1,0,26,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,4.3,0.0,2023-04-01,1
CF00176,Care Coordinator,Primary Care,Starter,8,9,16.5,40,5,3,1,48,1,0,1,1,1,1,0,0,10.0,0.0,3.2,8.5,0.0,0.0,2023-05-01,0
CF00177,Registered Nurse,Emergency,Starter,15,8,13.8,30,2,8,2,37,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,6.0,1.0,2023-05-31,1
CF00178,Care Coordinator,Oncology,Starter,9,1,13.6,14,4,1,2,50,1,1,1,0,1,0,0,0,10.0,9.0,5.5,0.0,0.0,0.0,2023-09-28,0
CF00179,Physician,Oncology,Enterprise,4,12,14.6,24,5,3,2,11,1,0,1,1,0,1,1,0,5.4,0.0,2.2,10.0,4.7,0.0,2023-06-30,1
CF00180,Registered Nurse,Emergency,Starter,3,15,11.6,0,5,3,1,47,1,1,1,1,1,0,0,0,10.0,1.2,9.2,9.6,0.0,0.0,2024-05-25,0
CF00181,Registered Nurse,Oncology,Starter,4,26,15.9,61,5,3,0,26,1,1,1,1,1,0,0,0,5.9,2.6,7.9,5.5,0.0,0.0,2023-06-30,1
CF00182,Registered Nurse,Emergency,Starter,28,5,17.4,54,5,1,4,13,1,0,1,1,1,1,0,0,6.4,0.0,7.5,8.4,0.0,0.0,2023-10-28,0
CF00183,Nurse Practitioner,Oncology,Professional,8,9,19.8,17,2,3,2,40,1,0,0,0,0,0,0,1,7.8,0.0,0.0,0.0,0.0,4.2,2023-08-29,0
CF00184,Registered Nurse,Pediatrics,Enterprise,3,19,23.9,50,7,2,1,33,1,1,1,1,1,1,1,0,7.8,5.5,8.1,5.5,6.6,0.0,2023-05-31,1
CF00185,Physician,Oncology,Starter,12,14,21.0,44,5,5,1,56,1,1,0,1,1,1,0,0,6.9,8.5,0.0,7.5,0.0,0.0,2024-03-26,0
CF00186,Physician,Oncology,Enterprise,26,14,7.8,89,6,1,0,8,1,0,1,1,1,1,1,0,8.3,0.0,10.0,7.0,6.8,0.0,2023-08-29,1
CF00187,Physician,Pediatrics,Professional,9,15,13.1,33,6,1,1,63,1,1,1,1,1,1,0,0,10.0,2.2,4.8,6.3,0.0,0.0,2024-05-25,1
CF00188,Physician,Pediatrics,Starter,12,3,13.2,39,6,6,0,75,1,1,1,1,1,0,0,1,1.7,2.9,2.2,1.3,0.0,4.8,2023-06-30,0
CF00189,Physician,Cardiology,Enterprise,6,16,14.4,79,5,4,0,51,1,0,0,0,1,1,1,1,4.0,0.0,0.0,0.0,5.9,4.4,2023-06-30,1
CF00190,Physician,Cardiology,Starter,9,16,20.2,0,2,4,1,38,1,0,0,0,1,0,0,0,3.8,0.0,0.0,0.0,0.0,0.0,2023-05-31,0
CF00191,Nurse Practitioner,Oncology,Professional,6,22,20.5,30,5,2,1,43,1,0,1,0,1,1,1,0,8.0,0.0,8.5,0.0,6.1,0.0,2024-01-26,1
CF00192,Physician,Primary Care,Starter,5,10,13.5,34,4,1,1,50,1,0,1,0,1,0,0,1,7.3,0.0,7.1,0.0,0.0,2.7,2024-02-25,0
CF00193,Nurse Practitioner,Emergency,Professional,4,13,16.9,30,4,14,1,53,1,0,0,1,1,1,0,0,8.2,0.0,0.0,5.2,0.0,0.0,2023-06-30,0
CF00194,Physician,Emergency,Professional,8,16,23.4,89,6,2,1,30,1,1,1,1,1,1,0,0,10.0,5.4,5.9,7.7,0.0,0.0,2023-08-29,0
CF00195,Care Coordinator,Primary Care,Enterprise,15,23,16.2,73,3,1,1,68,0,1,1,0,1,0,0,0,0.0,10.0,3.8,0.0,0.0,0.0,2023-05-01,1
CF00196,Physician,Cardiology,Enterprise,4,20,16.3,59,5,5,2,58,0,1,1,1,0,1,0,1,0.0,7.5,6.6,7.9,0.0,9.1,2023-08-29,1
CF00197,Physician,Pediatrics,Professional,7,10,21.4,25,4,11,1,30,1,1,0,1,0,1,0,0,8.3,1.9,0.0,10.0,0.0,0.0,2024-03-26,0
CF00198,Registered Nurse,Primary Care,Starter,1,13,16.9,53,6,7,2,47,1,1,1,1,1,0,1,0,10.0,6.0,7.5,5.8,6.2,0.0,2024-01-26,0
CF00199,Nurse Practitioner,Oncology,Professional,36,19,24.3,58,5,4,2,59,1,1,1,0,0,1,0,1,10.0,4.3,10.0,0.0,0.0,7.0,2023-01-01,1
CF00200,Registered Nurse,Emergency,Starter,7,8,16.3,24,4,6,0,31,1,0,0,1,1,1,0,0,6.8,0.0,0.0,9.0,0.0,0.0,2023-07-30,0
CF00201,Care Coordinator,Cardiology,Enterprise,2,11,22.5,46,2,5,0,85,0,1,1,0,0,0,0,0,0.0,7.4,5.8,0.0,0.0,0.0,2024-02-25,1
CF00202,Care Coordinator,Cardiology,Professional,29,17,13.0,15,6,4,2,27,1,1,1,1,1,1,0,0,8.1,9.6,6.3,6.6,0.0,0.0,2024-04-25,0
CF00203,Physician,Emergency,Professional,12,16,10.7,44,6,3,0,20,1,1,0,1,1,1,1,0,8.8,4.4,0.0,7.9,3.7,0.0,2023-12-27,1
CF00204,Nurse Practitioner,Oncology,Starter,6,16,14.1,53,4,9,0,87,1,0,0,1,1,1,0,0,6.7,0.0,0.0,5.5,0.0,0.0,2024-03-26,0
CF00205,Physician,Pediatrics,Professional,4,15,1.0,66,5,3,1,3,1,1,0,1,1,1,0,0,6.1,6.8,0.0,8.3,0.0,0.0,2023-12-27,0
CF00206,Registered Nurse,Primary Care,Starter,26,8,16.5,47,4,1,0,-9,0,1,1,1,1,0,0,0,0.0,6.3,2.8,4.6,0.0,0.0,2023-08-29,0
CF00207,Registered Nurse,Emergency,Enterprise,4,15,23.7,72,3,3,1,67,1,0,0,0,1,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0,2023-11-27,0
CF00208,Registered Nurse,Cardiology,Professional,10,9,16.6,33,5,1,3,42,1,1,1,1,1,0,0,0,7.4,7.8,6.6,7.3,0.0,0.0,2023-03-02,0
CF00209,Physician,Pediatrics,Professional,7,10,14.9,35,6,6,0,47,1,1,1,1,1,0,1,0,5.9,9.4,8.3,7.7,7.4,0.0,2024-03-26,1
CF00210,Physician,Oncology,Professional,15,11,22.4,70,7,1,0,12,1,1,1,1,1,0,1,1,5.8,5.6,7.3,7.1,7.6,3.0,2023-09-28,1
CF00211,Physician,Primary Care,Starter,9,9,13.9,45,0,2,1,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-25,0
CF00212,Physician,Pediatrics,Starter,3,17,19.8,18,5,2,0,7,1,1,1,1,0,1,0,0,4.0,4.8,8.3,6.2,0.0,0.0,2023-01-01,1
CF00213,Care Coordinator,Oncology,Professional,8,8,28.8,56,5,1,0,35,1,1,0,1,1,0,1,0,6.6,7.8,0.0,4.9,4.0,0.0,2023-10-28,1
CF00214,Care Coordinator,Primary Care,Starter,14,11,18.3,52,6,3,0,25,1,0,1,1,1,1,1,0,5.2,0.0,9.8,7.5,0.0,0.0,2023-11-27,1
CF00215,Physician,Emergency,Starter,3,8,19.5,50,1,4,1,57,1,0,0,0,0,0,0,0,7.7,0.0,0.0,0.0,0.0,0.0,2023-01-01,0
CF00216,Registered Nurse,Oncology,Professional,2,22,19.0,47,5,1,0,47,1,0,1,0,1,1,0,1,6.1,0.0,6.0,0.0,0.0,5.3,2023-03-02,1
CF00217,Care Coordinator,Pediatrics,Enterprise,29,19,19.6,44,6,3,0,73,1,1,1,0,1,1,0,1,5.4,6.1,3.6,0.0,0.0,7.7,2023-09-28,1
CF00218,Physician,Emergency,Starter,7,9,15.7,43,5,4,1,40,1,1,0,1,1,0,1,0,6.1,5.3,0.0,7.8,3.4,0.0,2023-11-27,0
CF00219,Care Coordinator,Emergency,Professional,12,18,16.5,80,6,1,1,8,1,1,0,1,1,0,1,1,1.2,5.7,0.0,9.4,0.0,8.3,2023-08-29,1
CF00220,Registered Nurse,Cardiology,Enterprise,12,18,24.4,58,4,5,0,65,1,1,0,1,0,0,0,1,8.5,10.0,0.0,6.2,0.0,2.8,2024-01-26,1
CF00221,Physician,Emergency,Enterprise,16,15,8.9,41,7,2,0,14,1,1,1,1,1,0,1,1,7.0,6.5,5.2,6.2,9.5,5.6,2023-03-02,1
CF00222,Nurse Practitioner,Primary Care,Enterprise,20,25,16.6,62,6,5,1,70,1,1,1,1,1,0,0,1,10.0,7.0,3.9,5.6,0.0,4.3,2023-03-02,1
CF00223,Care Coordinator,Cardiology,Professional,7,18,19.9,19,6,1,1,69,1,1,1,0,0,1,1,1,6.2,5.7,9.4,0.0,6.3,9.2,2024-03-26,1
CF00224,Care Coordinator,Oncology,Professional,9,23,11.3,50,4,7,0,31,1,1,0,1,1,0,0,0,6.9,8.7,0.0,7.1,0.0,0.0,2023-03-02,0
CF00225,Physician,Oncology,Professional,2,20,15.6,39,5,5,1,80,1,0,1,1,0,0,1,1,5.1,0.0,0.1,9.0,3.6,2.7,2023-09-28,1
CF00226,Care Coordinator,Cardiology,Professional,1,18,12.2,65,3,9,0,64,1,1,0,0,0,0,1,0,10.0,3.5,0.0,0.0,3.6,0.0,2023-10-28,1
CF00227,Care Coordinator,Oncology,Professional,2,15,18.7,47,6,2,0,47,1,1,0,0,1,1,1,1,8.0,8.8,0.0,0.0,6.0,2.6,2023-03-02,1
CF00228,Registered Nurse,Cardiology,Starter,1,6,19.1,57,6,6,1,42,1,1,1,1,0,1,1,0,10.0,7.1,9.0,7.6,6.6,0.0,2023-01-01,0
CF00229,Registered Nurse,Pediatrics,Starter,3,15,22.5,83,5,3,0,35,0,1,0,1,1,1,0,1,0.0,9.1,0.0,1.3,0.0,7.5,2023-06-30,1
CF00230,Physician,Pediatrics,Starter,8,12,17.0,30,2,3,0,69,1,0,1,0,0,0,0,0,8.4,0.0,0.7,0.0,0.0,0.0,2023-05-01,0
CF00231,Care Coordinator,Pediatrics,Starter,2,15,10.0,18,5,4,0,42,0,0,1,1,1,1,0,1,0.0,0.0,6.4,5.2,0.0,2.5,2023-03-02,1
CF00232,Registered Nurse,Cardiology,Professional,8,14,17.6,55,6,3,0,75,1,1,1,1,1,0,1,0,5.8,3.9,6.0,6.8,6.4,0.0,2024-03-26,1
CF00233,Registered Nurse,Emergency,Professional,2,11,19.4,43,5,1,0,70,1,1,0,1,1,0,0,1,6.6,8.9,0.0,4.8,0.0,4.4,2023-10-28,1
CF00234,Physician,Pediatrics,Starter,1,6,22.3,38,4,1,0,28,1,1,0,1,0,1,0,0,4.8,9.2,0.0,5.1,0.0,0.0,2023-07-30,0
CF00235,Physician,Pediatrics,Enterprise,20,21,5.9,42,8,3,1,66,1,1,1,1,1,1,1,1,9.4,4.6,3.0,10.0,1.3,4.2,2023-07-30,1
CF00236,Care Coordinator,Pediatrics,Starter,3,18,16.3,47,5,1,0,40,1,1,1,0,1,1,0,0,9.0,5.9,7.7,0.0,0.0,0.0,2024-02-25,1
CF00237,Physician,Primary Care,Enterprise,3,16,7.7,56,5,1,0,96,1,1,1,0,1,1,0,0,10.0,8.0,1.7,0.0,0.0,0.0,2023-11-27,1
CF00238,Nurse Practitioner,Primary Care,Professional,25,17,20.3,0,6,11,0,38,1,1,0,1,1,0,1,1,5.1,6.1,0.0,4.7,0.1,4.3,2023-08-29,1
CF00239,Registered Nurse,Emergency,Professional,4,21,18.7,40,5,2,0,46,1,1,0,1,0,1,1,0,5.9,7.4,0.0,5.7,8.7,0.0,2024-02-25,1
CF00240,Nurse Practitioner,Cardiology,Professional,12,10,19.0,52,5,3,1,49,1,1,1,1,1,0,0,0,7.2,5.5,7.8,5.1,0.0,0.0,2024-03-26,0
CF00241,Physician,Oncology,Enterprise,9,16,23.2,80,6,15,2,26,0,1,1,1,1,0,1,1,0.0,5.2,7.4,8.4,8.4,5.6,2024-01-26,1
CF00242,Nurse Practitioner,Oncology,Starter,8,6,16.4,23,5,4,0,32,1,1,1,1,1,0,0,0,3.9,9.1,10.0,9.3,0.0,0.0,2024-04-25,0
CF00243,Care Coordinator,Emergency,Starter,5,17,10.5,18,4,2,1,44,1,0,1,1,1,0,0,0,6.3,0.0,8.5,2.6,0.0,0.0,2023-05-01,0
CF00244,Physician,Emergency,Professional,10,16,18.2,69,6,6,1,9,0,1,1,1,1,1,0,1,0.0,8.0,5.6,7.8,0.0,3.3,2024-01-26,0
CF00245,Nurse Practitioner,Cardiology,Starter,5,9,21.0,22,5,10,0,62,1,1,1,1,1,0,0,0,7.2,4.0,5.2,6.3,0.0,0.0,2023-08-29,0
CF00246,Physician,Emergency,Professional,2,6,15.5,47,5,7,0,25,1,1,1,1,0,1,0,0,7.0,6.5,4.2,6.0,0.0,0.0,2023-01-01,0
CF00247,Care Coordinator,Oncology,Professional,6,13,16.3,55,6,3,2,87,1,1,1,1,0,1,0,1,4.5,4.7,6.5,8.6,0.0,3.8,2024-04-25,1
CF00248,Registered Nurse,Oncology,Starter,32,16,7.2,50,3,3,3,59,1,0,1,1,0,0,0,0,6.1,0.0,10.0,4.6,0.0,0.0,2024-04-25,1
CF00249,Nurse Practitioner,Pediatrics,Enterprise,14,16,24.8,55,7,4,1,57,1,1,1,0,1,1,1,1,9.2,5.2,8.3,0.0,10.0,4.5,2023-11-27,1
CF00250,Nurse Practitioner,Cardiology,Professional,4,12,13.3,22,6,3,2,54,1,1,0,1,1,1,0,1,9.7,7.1,0.0,6.4,0.0,4.0,2023-07-30,0
CF00251,Nurse Practitioner,Primary Care,Starter,8,14,9.9,56,2,2,0,5,1,0,0,0,0,0,1,0,2.9,0.0,0.0,0.0,2.6,0.0,2023-05-31,1
CF00252,Physician,Emergency,Professional,10,8,13.6,36,4,1,0,12,1,1,1,0,0,0,0,1,8.2,3.7,0.0,0.0,0.0,3.9,2024-04-25,1
CF00253,Physician,Cardiology,Professional,3,15,11.2,34,4,2,0,81,1,1,0,1,0,1,0,0,6.3,6.1,0.0,8.7,0.0,0.0,2023-01-31,0
CF00254,Physician,Cardiology,Professional,1,17,14.7,87,5,5,2,59,1,1,1,0,1,0,1,0,5.0,8.0,4.1,0.0,9.5,0.0,2023-01-01,1
CF00255,Nurse Practitioner,Oncology,Professional,24,10,23.5,63,5,3,1,38,1,1,0,1,0,0,1,1,10.0,4.3,0.0,9.8,7.3,2.7,2024-01-26,1
CF00256,Physician,Pediatrics,Enterprise,8,13,22.7,33,5,2,0,50,1,1,1,0,1,0,1,0,9.1,10.0,3.8,0.0,5.6,0.0,2024-01-26,1
CF00257,Care Coordinator,Pediatrics,Starter,5,13,22.3,25,5,1,0,69,1,1,1,1,1,0,0,0,4.3,5.0,7.3,5.7,0.0,0.0,2023-09-28,0
CF00258,Nurse Practitioner,Emergency,Enterprise,11,17,26.7,50,5,1,2,75,0,1,0,1,1,1,0,1,0.0,8.8,0.0,8.5,0.0,7.3,2023-05-01,1
CF00259,Physician,Cardiology,Professional,8,13,11.0,29,3,14,1,39,1,0,1,0,1,0,0,0,7.6,0.0,4.5,0.0,0.0,0.0,2024-02-25,0
CF00260,Physician,Pediatrics,Starter,2,12,16.9,0,3,10,1,23,0,0,1,1,0,1,0,0,0.0,0.0,6.3,5.9,0.0,0.0,2023-09-28,0
CF00261,Care Coordinator,Pediatrics,Starter,1,12,22.7,52,7,2,1,56,1,1,1,1,1,1,0,1,6.4,3.4,4.3,5.4,0.0,7.6,2023-05-31,1
CF00262,Physician,Primary Care,Starter,7,7,27.3,51,5,1,0,42,1,1,0,1,1,0,0,1,8.1,3.0,0.0,4.5,0.0,4.1,2024-05-25,0
CF00263,Physician,Cardiology,Enterprise,12,14,10.1,60,7,4,0,64,1,1,1,1,1,1,1,0,4.3,2.8,4.7,9.3,3.1,0.0,2023-10-28,1
CF00264,Physician,Primary Care,Professional,12,17,8.0,37,5,12,0,48,1,1,1,0,1,0,0,1,7.6,5.3,7.2,0.0,0.0,6.0,2024-01-26,1
CF00265,Physician,Cardiology,Starter,5,17,16.8,39,3,2,2,34,1,0,0,1,0,0,1,0,7.9,0.0,0.0,9.0,4.3,0.0,2024-02-25,1
CF00266,Registered Nurse,Emergency,Professional,26,21,14.2,58,7,1,0,87,1,1,1,1,1,1,0,1,5.6,10.0,5.8,2.9,0.0,3.4,2023-11-27,1
CF00267,Physician,Oncology,Professional,36,10,10.5,23,5,3,2,66,1,1,0,0,1,1,1,0,8.1,6.2,0.0,0.0,1.9,0.0,2023-10-28,0
CF00268,Physician,Primary Care,Enterprise,23,23,20.3,48,2,3,0,47,1,0,0,0,0,0,0,1,9.1,0.0,0.0,0.0,0.0,5.5,2023-10-28,1
CF00269,Registered Nurse,Emergency,Starter,3,15,9.6,23,3,4,1,58,1,1,0,0,0,1,0,0,7.9,0.7,0.0,0.0,0.0,0.0,2024-01-26,0
CF00270,Care Coordinator,Oncology,Enterprise,7,17,5.2,69,4,2,0,69,1,0,1,0,1,0,0,1,5.9,0.0,9.7,0.0,0.0,5.0,2024-03-26,1
CF00271,Physician,Pediatrics,Enterprise,2,20,18.0,60,5,7,0,15,1,1,0,1,1,1,0,0,9.5,10.0,0.0,7.2,0.0,0.0,2023-08-29,1
CF00272,Nurse Practitioner,Cardiology,Starter,4,15,14.9,8,5,10,1,36,1,1,1,1,1,0,0,0,6.1,3.2,10.0,7.5,0.0,0.0,2024-05-25,0
CF00273,Registered Nurse,Pediatrics,Professional,10,23,19.8,32,5,4,3,59,1,1,1,1,1,0,0,0,7.7,3.7,4.7,10.0,0.0,0.0,2024-02-25,0
CF00274,Nurse Practitioner,Emergency,Starter,4,6,19.5,72,4,16,1,60,1,1,0,1,1,0,0,0,7.0,4.0,0.0,5.3,0.0,0.0,2023-10-28,0
CF00275,Care Coordinator,Cardiology,Professional,25,17,17.2,25,5,1,1,47,0,1,0,1,1,1,0,1,0.0,10.0,0.0,10.0,0.0,0.0,2024-02-25,0
CF00276,Physician,Cardiology,Starter,5,11,12.8,38,5,8,2,56,1,1,1,1,0,0,0,1,2.0,2.6,0.8,2.1,0.0,9.2,2023-08-29,1
CF00277,Care Coordinator,Emergency,Enterprise,16,16,14.3,42,6,3,1,29,1,1,0,1,1,1,0,1,10.0,4.2,0.0,10.0,0.0,5.7,2023-07-30,0
CF00278,Care Coordinator,Emergency,Starter,5,17,4.7,61,5,1,0,66,1,1,1,1,1,0,0,0,8.0,1.9,1.3,8.7,0.0,0.0,2023-01-01,0
CF00279,Registered Nurse,Emergency,Professional,5,18,13.6,44,5,6,1,87,1,1,1,1,1,0,0,0,7.5,7.1,2.4,3.9,0.0,0.0,2023-03-02,0
CF00280,Care Coordinator,Oncology,Professional,19,9,21.9,36,3,6,0,36,0,1,0,1,1,0,0,0,0.0,8.5,0.0,3.7,0.0,0.0,2024-04-25,0
CF00281,Nurse Practitioner,Cardiology,Starter,4,10,17.9,10,3,8,0,39,1,0,1,1,0,0,0,0,5.9,0.0,1.1,10.0,0.0,0.0,2024-01-26,0
CF00282,Physician,Oncology,Starter,10,12,25.9,30,3,3,1,92,1,0,1,0,1,0,0,0,6.5,0.0,5.6,0.0,0.0,0.0,2024-01-26,0
CF00283,Nurse Practitioner,Emergency,Enterprise,4,10,17.3,72,5,3,1,45,1,1,1,1,1,0,0,0,8.7,7.2,8.6,10.0,0.0,0.0,2023-10-28,0
CF00284,Care Coordinator,Cardiology,Starter,7,16,3.9,49,6,5,0,34,1,1,1,1,0,1,1,0,1.6,3.8,8.4,7.7,5.7,0.0,2023-11-27,1
CF00285,Physician,Pediatrics,Starter,8,11,18.9,7,6,11,0,65,1,1,1,1,1,0,1,0,5.1,7.4,6.0,7.0,2.4,0.0,2024-01-26,1
CF00286,Physician,Primary Care,Starter,10,12,20.1,67,5,2,2,-4,1,1,0,1,1,1,0,0,5.4,9.2,0.0,6.3,0.0,0.0,2024-03-26,0
CF00287,Nurse Practitioner,Oncology,Professional,11,16,9.4,40,6,5,1,-3,1,1,1,1,1,1,0,0,6.4,9.6,3.5,3.8,0.0,0.0,2023-09-28,0
CF00288,Care Coordinator,Cardiology,Starter,3,20,4.9,13,6,2,0,13,1,1,1,1,1,1,0,0,5.6,7.3,9.0,3.8,0.0,0.0,2024-03-26,1
CF00289,Registered Nurse,Pediatrics,Starter,9,12,15.0,37,4,4,0,96,1,1,1,0,1,0,0,0,5.0,9.4,9.4,0.0,0.0,0.0,2023-12-27,0
CF00290,Physician,Primary Care,Professional,18,13,20.2,32,6,3,0,12,0,1,1,1,1,1,1,0,0.0,6.4,4.9,9.2,4.7,0.0,2023-04-01,0
CF00291,Physician,Primary Care,Professional,13,23,9.7,33,5,5,0,35,1,1,1,1,1,0,0,0,9.1,7.2,8.1,2.1,0.0,0.0,2024-01-26,1
CF00292,Care Coordinator,Emergency,Professional,9,12,14.2,32,6,2,0,57,1,1,1,1,1,0,1,0,8.3,10.0,7.8,4.2,5.5,0.0,2023-10-28,0
CF00293,Care Coordinator,Primary Care,Professional,11,12,11.7,43,4,1,0,12,1,0,1,0,1,1,0,0,9.6,0.0,5.1,0.0,0.0,0.0,2023-10-28,1
CF00294,Care Coordinator,Pediatrics,Starter,2,4,7.4,24,3,4,2,21,0,0,0,1,0,1,1,0,0.0,0.0,0.0,6.4,1.8,0.0,2024-01-26,0
CF00295,Registered Nurse,Emergency,Starter,9,17,6.6,0,6,9,0,36,1,1,1,1,1,0,0,1,10.0,2.9,3.3,5.4,0.0,3.0,2023-09-28,1
CF00296,Registered Nurse,Pediatrics,Professional,7,16,16.9,56,6,1,0,81,1,0,1,1,1,1,1,0,10.0,0.0,7.4,4.3,1.5,0.0,2024-04-25,1
CF00297,Registered Nurse,Cardiology,Professional,21,17,14.0,34,5,4,0,35,1,1,0,1,1,0,1,0,6.0,1.6,0.0,2.4,7.5,0.0,2023-07-30,1
CF00298,Care Coordinator,Emergency,Professional,1,15,12.3,70,4,3,1,76,1,1,1,0,1,0,0,0,5.2,4.0,5.6,0.0,0.0,0.0,2023-05-01,0
CF00299,Nurse Practitioner,Oncology,Enterprise,13,17,3.2,66,4,13,0,46,1,0,1,0,0,1,0,1,6.0,0.0,5.1,0.0,0.0,7.5,2024-04-25,1
CF00300,Care Coordinator,Oncology,Starter,8,7,24.1,48,3,4,3,49,1,0,1,0,0,0,0,1,6.0,0.0,9.3,0.0,0.0,3.7,2023-05-31,0
CF00301,Physician,Oncology,Enterprise,2,13,12.7,59,6,3,2,74,1,1,1,1,1,0,0,1,9.2,3.3,4.5,4.6,0.0,4.7,2023-10-28,0
CF00302,Care Coordinator,Primary Care,Professional,21,16,15.3,72,5,4,1,25,1,0,0,1,1,0,1,1,8.4,0.0,0.0,2.9,5.7,2.6,2023-10-28,1
CF00303,Care Coordinator,Primary Care,Enterprise,9,18,11.6,48,7,7,2,67,1,1,1,1,1,0,1,1,8.0,6.8,3.0,10.0,3.0,5.6,2023-10-28,1
CF00304,Care Coordinator,Primary Care,Enterprise,21,25,20.3,34,4,2,1,75,1,0,0,1,0,1,0,1,5.8,0.0,0.0,1.7,0.0,3.1,2023-01-01,1
